(698, 29978.2507)
(699, 29992.9533)
(700, 30050.3996)
(701, 30094.8430)
(702, 30115.7436)
(703, 30141.0233)
(704, 30152.4009)
(705, 30181.4313)
(706, 30205.1070)
(707, 30214.1756)
(708, 30229.6682)
(709, 30331.2508)
(710, 30344.7864)
(711, 30363.3059)
(712, 30395.3205)
(713, 30417.9779)
(714, 30436.4290)
(715, 30453.2735)
(716, 30476.2862)
(717, 30487.6318)
(718, 30503.4412)
(719, 30511.7888)
(720, 30527.5370)
(721, 30543.3979)
(722, 30552.0168)
(723, 30571.5494)
(724, 30578.3918)
(725, 30599.1184)
(726, 30611.2727)
(727, 30621.2241)
(728, 30634.0901)
(729, 30662.7106)
(730, 30691.1650)
(731, 30713.2857)
(732, 30728.0933)
(733, 30739.0187)
(734, 30755.7485)
(735, 30779.3186)
(736, 30786.0358)
(737, 30812.5526)
(738, 30826.0336)
(739, 30841.3946)
(740, 30853.6824)
(741, 30862.4555)
(742, 30877.2717)
(743, 30907.1609)
(744, 30931.6300)
(745, 30946.0677)
(746, 30965.9855)
(747, 30973.8968)
(748, 30986.6831)
(749, 30997.4589)
(750, 31009.6378)
(751, 31025.6053)
(752, 31035.0574)
(753, 31046.9757)
(754, 31055.8816)
(755, 31074.1861)
(756, 31085.1000)
(757, 31107.6118)
(758, 31114.8221)
(759, 31123.0456)
(760, 31132.1616)
(761, 31155.9194)
(762, 31173.9136)
(763, 31220.1126)
(764, 31227.7263)
(765, 31258.1702)
(766, 31270.0459)
(767, 31291.8880)
(768, 31299.7199)
(769, 31303.7420)
(770, 31311.3814)
(771, 31335.3165)
(772, 31362.0194)
(773, 31395.1955)
(774, 31426.1226)
(775, 31433.3236)
(776, 31451.4379)
(777, 31467.0930)
(778, 31490.9352)
(779, 31499.8155)
(780, 31526.6572)
(781, 31546.2671)
(782, 31559.2553)
(783, 31567.7513)
(784, 31580.2208)
(785, 31601.2287)
(786, 31647.9184)
(787, 31770.1764)
(788, 31784.0991)
(789, 31813.7472)
(790, 31875.6309)
(791, 31886.5896)
(792, 31897.3604)
(793, 31936.7298)
(794, 31950.4063)
(795, 31986.1533)
(796, 32040.3637)
(797, 32058.6607)
(798, 32066.2934)
(799, 32088.7849)
(800, 32131.7011)
(801, 32145.4800)
(802, 32165.6906)
(803, 32182.8023)
(804, 32195.8249)
(805, 32208.3228)
(806, 32223.8612)
(807, 32235.1308)
(808, 32269.4319)
(809, 32280.9663)
(810, 32305.3478)
(811, 32324.3509)
(812, 32369.8848)
(813, 32378.9852)
(814, 32391.1810)
(815, 32403.2773)
(816, 32423.3123)
(817, 32448.4495)
(818, 32478.2988)
(819, 32507.3493)
(820, 32524.1789)
(821, 32537.4110)
(822, 32543.8044)
(823, 32567.6106)
(824, 32590.7591)
(825, 32623.5179)
(826, 32642.3435)
(827, 32659.9214)
(828, 32687.7130)
(829, 32700.1406)
(830, 32730.3084)
(831, 32774.7930)
(832, 32783.7686)
(833, 32802.9760)
(834, 32829.0909)
(835, 32842.1148)
(836, 32906.0426)
(837, 32924.3451)
(838, 32943.6842)
(839, 32957.4201)
(840, 32972.1983)
(841, 32979.5443)
(842, 33201.6855)
(843, 33237.9078)
(844, 33254.1649)
(845, 33261.4081)
(846, 33335.8881)
(847, 33357.2398)
(848, 33630.4178)
(849, 33640.0923)
(850, 33654.5730)
(851, 33679.2407)
(852, 33729.4774)
(853, 33744.0618)
(854, 33755.9057)
(855, 33810.4799)
(856, 33831.2012)
(857, 33839.2869)
(858, 33855.0806)
(859, 33867.4618)
(860, 33884.3284)
(861, 33909.2083)
(862, 33922.9985)
(863, 33927.1776)
(864, 33948.6696)
(865, 33957.2117)
(866, 34007.4291)
(867, 34033.6062)
(868, 34045.2157)
(869, 34059.9348)
(870, 34083.8261)
(871, 34112.1563)
(872, 34152.8638)
(873, 34164.7538)
(874, 34184.8228)
(875, 34208.4432)
(876, 34237.5990)
(877, 34247.3183)
(878, 34258.1443)
(879, 34289.3907)
(880, 34299.8216)
(881, 34314.3637)
(882, 34356.5924)
(883, 34373.3558)
(884, 34390.4607)
(885, 34419.5755)
(886, 34428.9550)
(887, 34450.1549)
(888, 34474.4582)
(889, 34489.4556)
(890, 34520.5236)
(891, 34538.0553)
(892, 34543.5686)
(893, 34549.9093)
(894, 34588.5200)
(895, 34596.2874)
(896, 34618.3111)
(897, 34669.1671)
(898, 34682.0129)
(899, 34749.1047)
(900, 34757.9470)
(901, 34826.9001)
(902, 34848.9808)
(903, 34869.2876)
(904, 35085.5339)
(905, 35106.1587)
(906, 35124.5949)
(907, 35134.5035)
(908, 35148.4894)
(909, 35169.6452)
(910, 35180.2623)
(911, 35211.0128)
(912, 35233.4579)
(913, 35250.1671)
(914, 35270.7115)
(915, 35281.9802)
(916, 35301.0822)
(917, 35314.1780)
(918, 35339.1277)
(919, 35345.7492)
(920, 35355.6349)
(921, 35374.7911)
(922, 35456.4036)
(923, 35477.1386)
(924, 35485.7449)
(925, 35494.9436)
(926, 35514.7130)
(927, 35534.9182)
(928, 35539.9706)
(929, 35550.5901)
(930, 35571.5465)
(931, 35584.9936)
(932, 35596.4719)
(933, 35602.5046)
(934, 35607.0673)
(935, 35643.2461)
(936, 35647.9660)
(937, 35673.7337)
(938, 35706.2922)
(939, 35714.1576)
(940, 35728.1069)
(941, 35740.9884)
(942, 35750.3280)
(943, 35783.5297)
(944, 35798.6488)
(945, 35815.3308)
(946, 35819.2871)
(947, 35836.2887)
(948, 35849.4803)
(949, 35860.9767)
(950, 35881.5491)
(951, 35905.6756)
(952, 35921.5390)
(953, 35996.1185)
(954, 36009.4618)
(955, 36027.6491)
(956, 36048.8045)
(957, 36057.9375)
(958, 36079.8400)
(959, 36093.1243)
(960, 36111.4063)
(961, 36128.3051)
(962, 36139.4713)
(963, 36161.8775)
(964, 36168.1452)
(965, 36180.2825)
(966, 36188.3659)
(967, 36199.7296)
(968, 36260.8340)
(969, 36303.4837)
(970, 36317.9418)
(971, 36328.1122)
(972, 36371.2045)
(973, 36385.3994)
(974, 36406.2478)
(975, 36422.6544)
(976, 36450.7729)
(977, 36475.8748)
(978, 36486.0673)
(979, 36491.9590)
(980, 36510.3655)
(981, 36548.7632)
(982, 36567.5235)
(983, 36595.0094)
(984, 36790.9998)
(985, 36892.5100)
(986, 36905.7562)
(987, 36937.7596)
(988, 36961.0236)
(989, 37012.1637)
(990, 37219.0894)
(991, 37234.2417)
(992, 37289.3786)
(993, 37309.6023)
(994, 37322.1886)
(995, 37350.4257)
(996, 37365.3205)
(997, 37390.6079)
(998, 37406.6054)
(999, 37414.0597)
(1000, 37437.9399)
(1001, 37466.4395)
(1002, 37474.0266)
(1003, 37505.9933)
(1004, 37537.9470)
(1005, 37573.5960)
(1006, 37618.1777)
(1007, 37666.6907)
(1008, 37768.7384)
(1009, 37788.0471)
(1010, 37795.9543)
(1011, 37816.1792)
(1012, 37904.3910)
(1013, 37949.0195)
(1014, 37971.7514)
(1015, 38036.7707)
(1016, 38048.5687)
(1017, 38080.9127)
(1018, 38160.2324)
(1019, 38175.2372)
(1020, 38201.1855)
(1021, 38224.0478)
(1022, 38240.4516)
(1023, 38257.4986)
(1024, 38282.9468)
(1025, 38304.9712)
(1026, 38314.4870)
(1027, 38334.7784)
(1028, 38339.6938)
(1029, 38354.9312)
(1030, 38382.1273)
(1031, 38447.7595)
(1032, 38485.4804)
(1033, 38493.1422)
(1034, 38507.1816)
(1035, 38512.8115)
(1036, 38518.9662)
(1037, 38538.9939)
(1038, 38573.5119)
(1039, 38595.8549)
(1040, 38618.0266)
(1041, 38644.0519)
(1042, 38677.5686)
(1043, 38702.1020)
(1044, 38711.9636)
(1045, 38741.5969)
(1046, 38776.7969)
(1047, 38795.4328)
(1048, 38806.0189)
(1049, 38813.2819)
(1050, 38820.4039)
(1051, 38866.3789)
(1052, 38881.8176)
(1053, 38909.4852)
(1054, 38922.7625)
(1055, 38929.4196)
(1056, 38946.4406)
(1057, 38948.8176)
(1058, 38963.4223)
(1059, 39011.5058)
(1060, 39056.8553)
(1061, 39070.4681)
(1062, 39081.7046)
(1063, 39116.0226)
(1064, 39126.7434)
(1065, 39153.4796)
(1066, 39173.0514)
(1067, 39184.0217)
(1068, 39199.4937)
(1069, 39205.1026)
(1070, 39211.7737)
(1071, 39214.7657)
(1072, 39253.2850)
(1073, 39271.2401)
(1074, 39287.5483)
(1075, 39319.6006)
(1076, 39328.7923)
(1077, 39368.2819)
(1078, 39453.2304)
(1079, 39459.2211)
(1080, 39474.7076)
(1081, 39483.0914)
(1082, 39498.3791)
(1083, 39507.5360)
(1084, 39519.8030)
(1085, 39521.8985)
(1086, 39538.0024)
(1087, 39552.3026)
(1088, 39566.2728)
(1089, 39574.1018)
(1090, 39826.0514)
(1091, 39828.8148)
(1092, 39854.9613)
(1093, 39879.1177)
(1094, 39901.7189)
(1095, 39912.5778)
(1096, 39939.3498)
(1097, 39953.2104)
(1098, 39963.4380)
(1099, 39978.5967)
(1100, 39994.4795)
(1101, 40008.8995)
(1102, 40011.8842)
(1103, 40020.1229)
(1104, 40028.6297)
(1105, 40043.9801)
(1106, 40188.4248)
(1107, 40199.3783)
(1108, 40220.7952)
(1109, 40283.4715)
(1110, 40294.6753)
(1111, 40319.5848)
(1112, 40341.1638)
(1113, 40365.0192)
(1114, 40369.5952)
(1115, 40389.5535)
(1116, 40406.7022)
(1117, 40497.1429)
(1118, 40502.6008)
(1119, 40508.7689)
(1120, 40519.5108)
(1121, 40525.1657)
(1122, 40540.5986)
(1123, 40550.7950)
(1124, 40567.6049)
(1125, 40576.3298)
(1126, 40594.9105)
(1127, 40658.0365)
(1128, 40665.6556)
(1129, 40668.2701)
(1130, 40698.8645)
(1131, 40734.5156)
(1132, 40747.8282)
(1133, 40772.6748)
(1134, 40824.9460)
(1135, 40831.4887)
(1136, 40866.9644)
(1137, 40891.6939)
(1138, 40902.3569)
(1139, 40912.0657)
(1140, 40918.8127)
(1141, 40935.5060)
(1142, 40949.9731)
(1143, 40956.1290)
(1144, 40961.9610)
(1145, 40972.9343)
(1146, 40981.3681)
(1147, 40991.6880)
(1148, 40999.3395)
(1149, 41007.6221)
(1150, 41013.2424)
(1151, 41049.0845)
(1152, 41094.4745)
(1153, 41115.4538)
(1154, 41143.7766)
(1155, 41172.0849)
(1156, 41196.9914)
(1157, 41209.1181)
(1158, 41218.1944)
(1159, 41221.6418)
(1160, 41236.6168)
(1161, 41241.6683)
(1162, 41249.4631)
(1163, 41254.5267)
(1164, 41259.8291)
(1165, 41268.8440)
(1166, 41316.4163)
(1167, 41333.8908)
(1168, 41336.6371)
(1169, 41363.0529)
(1170, 41404.3076)
(1171, 41431.4641)
(1172, 41445.9194)
(1173, 41461.4581)
(1174, 41471.0089)
(1175, 41475.1140)
(1176, 41483.6205)
(1177, 41508.5553)
(1178, 41526.7413)
(1179, 41544.5640)
(1180, 41639.0619)
(1181, 41678.4707)
(1182, 41695.2913)
(1183, 41712.1605)
(1184, 41724.0866)
(1185, 41733.9499)
(1186, 41772.4272)
(1187, 41783.8201)
(1188, 41794.5364)
(1189, 41799.5397)
(1190, 41833.2441)
(1191, 41866.3973)
(1192, 41881.2248)
(1193, 41892.3419)
(1194, 41904.0439)
(1195, 41915.2512)
(1196, 41952.6437)
(1197, 41957.4338)
(1198, 41963.1803)
(1199, 41970.7267)
(1200, 41992.3833)
(1201, 42020.8078)
(1202, 42035.7952)
(1203, 42049.3876)
(1204, 42061.0692)
(1205, 42066.9825)
(1206, 42114.3148)
(1207, 42144.0781)
(1208, 42173.0164)
(1209, 42182.0816)
(1210, 42187.8879)
(1211, 42201.4859)
(1212, 42222.8053)
(1213, 42231.1690)
(1214, 42242.9608)
(1215, 42263.9685)
(1216, 42275.7019)
(1217, 42286.0885)
(1218, 42293.1111)
(1219, 42304.3158)
(1220, 42316.6179)
(1221, 42325.7463)
(1222, 42333.0259)
(1223, 42337.2062)
(1224, 42362.8275)
(1225, 42384.3326)
(1226, 42404.8722)
(1227, 42417.5816)
(1228, 42429.1100)
(1229, 42458.4944)
(1230, 42481.1967)
(1231, 42494.5711)
(1232, 42589.3443)
(1233, 42678.1342)
(1234, 42691.0801)
(1235, 42738.9404)
(1236, 42745.4317)
(1237, 42758.5086)
(1238, 42785.7888)
(1239, 42806.5378)
(1240, 42817.2968)
(1241, 42823.9564)
(1242, 42828.6908)
(1243, 42864.3583)
(1244, 42888.8969)
(1245, 42895.8576)
(1246, 42921.0863)
(1247, 42948.1720)
(1248, 42967.3301)
(1249, 42999.1094)
(1250, 43021.6007)
(1251, 43100.7954)
