(1, 161.9943)
(2, 260.8641)
(3, 355.8999)
(4, 467.8559)
(5, 598.5704)
(6, 726.1070)
(7, 872.9917)
(8, 998.7658)
(9, 1121.4084)
(10, 1253.7927)
(11, 1378.0497)
(12, 1493.3888)
(13, 1618.4880)
(14, 1742.4946)
(15, 1875.2093)
(16, 1994.2173)
(17, 2114.4228)
(18, 2216.4214)
(19, 2328.1051)
(20, 2430.6503)
(21, 2555.0519)
(22, 2663.3905)
(23, 2772.2395)
(24, 2866.9759)
(25, 2964.5383)
(26, 3081.1278)
(27, 3178.1959)
(28, 3280.8205)
(29, 3388.0518)
(30, 3487.6735)
(31, 3577.2160)
(32, 3682.7821)
(33, 3777.9514)
(34, 3850.4347)
(35, 3945.8014)
(36, 4042.7711)
(37, 4157.4607)
(38, 4217.9339)
(39, 4303.1647)
(40, 4387.2828)
(41, 4482.6570)
(42, 4563.6994)
(43, 4636.7216)
(44, 4720.6571)
(45, 4799.5156)
(46, 4883.9789)
(47, 4962.6292)
(48, 5034.5320)
(49, 5111.0911)
(50, 5182.0720)
(51, 5248.9409)
(52, 5315.8384)
(53, 5384.1549)
(54, 5443.3205)
(55, 5521.5092)
(56, 5586.5503)
(57, 5663.3792)
(58, 5723.7568)
(59, 5785.7000)
(60, 5836.2669)
(61, 5887.2264)
(62, 5960.8747)
(63, 6036.2191)
(64, 6092.5974)
(65, 6165.6114)
(66, 6230.1349)
(67, 6289.2869)
(68, 6348.3088)
(69, 6411.7827)
(70, 6470.6414)
(71, 6518.1146)
(72, 6579.6205)
(73, 6644.0397)
(74, 6704.2648)
(75, 6748.3026)
(76, 6814.3451)
(77, 6876.4792)
(78, 6929.1324)
(79, 6988.9256)
(80, 7041.4058)
(81, 7080.3090)
(82, 7131.9792)
(83, 7177.6797)
(84, 7237.9607)
(85, 7283.3653)
(86, 7324.7948)
(87, 7372.7144)
(88, 7426.6701)
(89, 7474.2682)
(90, 7519.0304)
(91, 7576.0812)
(92, 7629.8843)
(93, 7678.8966)
(94, 7721.8837)
(95, 7772.6577)
(96, 7818.9485)
(97, 7869.1617)
(98, 7917.5174)
(99, 7975.2155)
(100, 8025.2831)
(101, 8079.7154)
(102, 8124.9896)
(103, 8177.8077)
(104, 8232.9548)
(105, 8281.4040)
(106, 8320.6017)
(107, 8358.6617)
(108, 8400.2806)
(109, 8445.2426)
(110, 8485.9848)
(111, 8527.7806)
(112, 8595.0379)
(113, 8634.6466)
(114, 8672.6997)
(115, 8712.2047)
(116, 8750.4265)
(117, 8791.8636)
(118, 8836.4063)
(119, 8876.6040)
(120, 8921.4923)
(121, 8962.2825)
(122, 9014.6695)
(123, 9048.7204)
(124, 9088.1583)
(125, 9116.8215)
(126, 9160.6747)
(127, 9206.7403)
(128, 9245.5663)
(129, 9296.3454)
(130, 9340.8193)
(131, 9377.9180)
(132, 9430.2291)
(133, 9470.0393)
(134, 9510.6067)
(135, 9565.1777)
(136, 9609.7987)
(137, 9647.3625)
(138, 9684.9425)
(139, 9731.9974)
(140, 9768.2003)
(141, 9838.3196)
(142, 9867.0149)
(143, 9903.6317)
(144, 9949.0721)
(145, 9994.9600)
(146, 10049.8259)
(147, 10098.0004)
(148, 10147.8740)
(149, 10197.4994)
(150, 10248.4676)
(151, 10291.3395)
(152, 10336.1909)
(153, 10397.0232)
(154, 10437.2365)
(155, 10488.0931)
(156, 10520.7912)
(157, 10552.6421)
(158, 10591.0446)
(159, 10640.4651)
(160, 10673.4012)
(161, 10705.5989)
(162, 10752.8751)
(163, 10798.5170)
(164, 10828.9742)
(165, 10861.6753)
(166, 10898.3471)
(167, 10928.1889)
(168, 10961.5565)
(169, 11009.6793)
(170, 11043.7174)
(171, 11072.8720)
(172, 11104.7442)
(173, 11137.2646)
(174, 11165.6225)
(175, 11197.0111)
(176, 11235.6072)
(177, 11265.6798)
(178, 11306.5780)
(179, 11343.7217)
(180, 11375.4734)
(181, 11438.7384)
(182, 11468.0037)
(183, 11504.9197)
(184, 11538.2563)
(185, 11570.3500)
(186, 11599.3545)
(187, 11654.7395)
(188, 11693.4388)
(189, 11729.0847)
(190, 11750.8784)
(191, 11798.5825)
(192, 11826.0091)
(193, 11849.8114)
(194, 11883.1490)
(195, 11919.9864)
(196, 11944.5775)
(197, 11981.6595)
(198, 12011.7832)
(199, 12043.0227)
(200, 12079.2371)
(201, 12109.6656)
(202, 12147.3657)
(203, 12185.4652)
(204, 12236.5457)
(205, 12268.7414)
(206, 12301.1231)
(207, 12330.3974)
(208, 12356.7505)
(209, 12399.7574)
(210, 12424.6275)
(211, 12483.7817)
(212, 12517.3574)
(213, 12553.9541)
(214, 12579.2122)
(215, 12599.6242)
(216, 12627.4003)
(217, 12658.5377)
(218, 12684.1355)
(219, 12738.9675)
(220, 12766.7158)
(221, 12802.9537)
(222, 12832.4519)
(223, 12855.4087)
(224, 12885.8984)
(225, 12918.7110)
(226, 12949.0155)
(227, 12966.5504)
(228, 12997.2681)
(229, 13026.5417)
(230, 13072.0943)
(231, 13099.2444)
(232, 13145.0673)
(233, 13174.7837)
(234, 13211.4060)
(235, 13236.8900)
(236, 13264.7339)
(237, 13287.5222)
(238, 13319.6434)
(239, 13379.7105)
(240, 13427.4039)
(241, 13462.5301)
(242, 13500.5019)
(243, 13535.8001)
(244, 13557.3487)
(245, 13578.9863)
(246, 13647.1712)
(247, 13688.3922)
(248, 13716.4698)
(249, 13755.0036)
(250, 13791.0834)
(251, 13828.2939)
(252, 13853.1584)
(253, 13885.5717)
(254, 13914.6769)
(255, 13935.7537)
(256, 13988.3507)
(257, 14009.3950)
(258, 14030.3889)
(259, 14064.5053)
(260, 14084.2263)
(261, 14122.1864)
(262, 14151.9471)
(263, 14182.4961)
(264, 14233.5794)
(265, 14267.3272)
(266, 14300.8712)
(267, 14333.1905)
(268, 14357.4958)
(269, 14402.0885)
(270, 14427.9911)
(271, 14448.4423)
(272, 14488.4952)
(273, 14515.7510)
(274, 14549.4819)
(275, 14585.1819)
(276, 14615.9371)
(277, 14644.9148)
(278, 14669.2647)
(279, 14703.4151)
(280, 14725.9477)
(281, 14764.5148)
(282, 14784.8448)
(283, 14809.9568)
(284, 14838.3963)
(285, 14857.7150)
(286, 14878.5304)
(287, 14910.9976)
(288, 14936.7380)
(289, 14968.4476)
(290, 14987.6262)
(291, 15019.0069)
(292, 15044.2414)
(293, 15066.7015)
(294, 15095.6189)
(295, 15124.0073)
(296, 15159.4787)
(297, 15192.0103)
(298, 15232.6580)
(299, 15257.4558)
(300, 15288.8484)
(301, 15332.7009)
(302, 15356.8514)
(303, 15383.1159)
(304, 15412.3138)
(305, 15441.5436)
(306, 15466.8550)
(307, 15479.3295)
(308, 15506.2843)
(309, 15536.3939)
(310, 15556.9658)
(311, 15585.3998)
(312, 15619.4032)
(313, 15637.7520)
(314, 15661.0271)
(315, 15676.4749)
(316, 15708.1594)
(317, 15730.5116)
(318, 15750.2688)
(319, 15773.0657)
(320, 15800.1150)
(321, 15810.2267)
(322, 15839.2008)
(323, 15864.8041)
(324, 15893.1533)
(325, 15916.7763)
(326, 15940.8192)
(327, 15960.2075)
(328, 16001.0313)
(329, 16023.4047)
(330, 16049.7192)
(331, 16078.4367)
(332, 16106.7441)
(333, 16143.1366)
(334, 16164.9244)
(335, 16189.4063)
(336, 16211.6142)
(337, 16234.9685)
(338, 16259.1055)
(339, 16281.3857)
(340, 16298.4832)
(341, 16316.9150)
(342, 16350.3981)
(343, 16379.0878)
(344, 16400.5120)
(345, 16433.2177)
(346, 16453.1280)
(347, 16468.9338)
(348, 16490.7389)
(349, 16518.9222)
(350, 16535.4596)
(351, 16559.4043)
(352, 16581.8218)
(353, 16602.8851)
(354, 16621.9383)
(355, 16648.8541)
(356, 16670.7656)
(357, 16718.2955)
(358, 16737.9715)
(359, 16764.7276)
(360, 16807.1195)
(361, 16826.6503)
(362, 16883.8686)
(363, 16910.1219)
(364, 16927.4956)
(365, 16949.9771)
(366, 16990.3355)
(367, 17005.5220)
(368, 17032.3338)
(369, 17055.6612)
(370, 17073.3648)
(371, 17096.3856)
(372, 17117.5051)
(373, 17146.4691)
(374, 17190.1248)
(375, 17215.3194)
(376, 17232.5254)
(377, 17262.4686)
(378, 17279.9585)
(379, 17306.3992)
(380, 17322.1316)
(381, 17337.6622)
(382, 17352.6884)
(383, 17372.5699)
(384, 17400.1713)
(385, 17422.4276)
(386, 17442.1150)
